sent_id,sentence,span,head_form,head_lemma,head_upos,case_marker,preposition,dative_type,relation,governor,governor_upos,split
train-s13705,"Shockwave 3D - Darsteller können nicht nur direkt in Adobe Director mit der Programmiersprache Lingo erstellt und verändert werden, sondern auch aus einigen 3D - Programmen wie zum Beispiel 3ds Max, Cinema 4D, Maya oder Lightwave 3D über einen Shockwave 3D - Exporter als W3D - Datei exportiert und in Adobe Director importiert werden.",Director,Director,Director,PROPN,,,other_dative,flat,Adobe,PROPN,train
train-s13705,"Shockwave 3D - Darsteller können nicht nur direkt in Adobe Director mit der Programmiersprache Lingo erstellt und verändert werden, sondern auch aus einigen 3D - Programmen wie zum Beispiel 3ds Max, Cinema 4D, Maya oder Lightwave 3D über einen Shockwave 3D - Exporter als W3D - Datei exportiert und in Adobe Director importiert werden.",der Programmiersprache,Programmiersprache,Programmiersprache,NOUN,mit,mit,dative_prep_mit,obl,erstellt,VERB,train
train-s13705,"Shockwave 3D - Darsteller können nicht nur direkt in Adobe Director mit der Programmiersprache Lingo erstellt und verändert werden, sondern auch aus einigen 3D - Programmen wie zum Beispiel 3ds Max, Cinema 4D, Maya oder Lightwave 3D über einen Shockwave 3D - Exporter als W3D - Datei exportiert und in Adobe Director importiert werden.",Lingo,Lingo,Lingo,PROPN,,,other_dative,appos,Programmiersprache,NOUN,train
train-s13705,"Shockwave 3D - Darsteller können nicht nur direkt in Adobe Director mit der Programmiersprache Lingo erstellt und verändert werden, sondern auch aus einigen 3D - Programmen wie zum Beispiel 3ds Max, Cinema 4D, Maya oder Lightwave 3D über einen Shockwave 3D - Exporter als W3D - Datei exportiert und in Adobe Director importiert werden.",3D,3D,3D,NOUN,,,other_dative,compound,Programmen,NOUN,train
train-s13705,"Shockwave 3D - Darsteller können nicht nur direkt in Adobe Director mit der Programmiersprache Lingo erstellt und verändert werden, sondern auch aus einigen 3D - Programmen wie zum Beispiel 3ds Max, Cinema 4D, Maya oder Lightwave 3D über einen Shockwave 3D - Exporter als W3D - Datei exportiert und in Adobe Director importiert werden.",einigen 3D Programmen,Programmen,Programm,NOUN,aus,aus,dative_prep_aus,obl,exportiert,VERB,train
train-s13705,"Shockwave 3D - Darsteller können nicht nur direkt in Adobe Director mit der Programmiersprache Lingo erstellt und verändert werden, sondern auch aus einigen 3D - Programmen wie zum Beispiel 3ds Max, Cinema 4D, Maya oder Lightwave 3D über einen Shockwave 3D - Exporter als W3D - Datei exportiert und in Adobe Director importiert werden.",dem Beispiel,Beispiel,Beispiel,NOUN,zu,zu,dative_prep_zu,nmod,3ds,PROPN,train
train-s13705,"Shockwave 3D - Darsteller können nicht nur direkt in Adobe Director mit der Programmiersprache Lingo erstellt und verändert werden, sondern auch aus einigen 3D - Programmen wie zum Beispiel 3ds Max, Cinema 4D, Maya oder Lightwave 3D über einen Shockwave 3D - Exporter als W3D - Datei exportiert und in Adobe Director importiert werden.",Adobe Director,Adobe,Adobe,PROPN,in,in,dative_prep_in,obl,importiert,VERB,train
train-s13707,Im Dezember 1986 wurde das Museum mit einer kleinen Freilichtanlage auf dem Werksgelände eröffnet.,dem Dezember,Dezember,Dezember,PROPN,in,in,dative_prep_in,obl,eröffnet,VERB,train
train-s13707,Im Dezember 1986 wurde das Museum mit einer kleinen Freilichtanlage auf dem Werksgelände eröffnet.,einer kleinen Freilichtanlage,Freilichtanlage,Freilichtanlage,NOUN,mit,mit,dative_prep_mit,obl,eröffnet,VERB,train
train-s13707,Im Dezember 1986 wurde das Museum mit einer kleinen Freilichtanlage auf dem Werksgelände eröffnet.,dem Werksgelände,Werksgelände,Werksgelände,NOUN,auf,auf,dative_prep_auf,obl,eröffnet,VERB,train
train-s13708,Der Gemeinderat von Ecklingerode setzt sich aus acht Gemeinderatsmitgliedern zusammen.,Ecklingerode,Ecklingerode,Ecklingerode,PROPN,von,von,dative_prep_von,nmod,Gemeinderat,NOUN,train
train-s13708,Der Gemeinderat von Ecklingerode setzt sich aus acht Gemeinderatsmitgliedern zusammen.,acht Gemeinderatsmitgliedern,Gemeinderatsmitgliedern,Gemeinderatsmitglied,NOUN,aus,aus,dative_prep_aus,obl,setzt,VERB,train
train-s13709,"Diese fingen an, sich über ihre Rechte und Freiheiten von den Landesherrn urkundliche Zusicherungen erteilen zu lassen und schlossen untereinander Bündnisse zur Wahrung ihrer eigenen Rechte und Freiheiten.",sich,sich,sich,PRON,,,core_dative_argument,obl:arg,erteilen,VERB,train
train-s13709,"Diese fingen an, sich über ihre Rechte und Freiheiten von den Landesherrn urkundliche Zusicherungen erteilen zu lassen und schlossen untereinander Bündnisse zur Wahrung ihrer eigenen Rechte und Freiheiten.",den Landesherrn,Landesherrn,Landesherr,NOUN,von,von,dative_prep_von,obl,erteilen,VERB,train
train-s13709,"Diese fingen an, sich über ihre Rechte und Freiheiten von den Landesherrn urkundliche Zusicherungen erteilen zu lassen und schlossen untereinander Bündnisse zur Wahrung ihrer eigenen Rechte und Freiheiten.",der Wahrung,Wahrung,Wahrung,NOUN,zu,zu,dative_prep_zu,nmod,Bündnisse,NOUN,train
train-s13710,"Der Stil der Band nennt sich ""Skunkrock"", eine Wortkombination aus ""SKa"" und ""pUNK"".",SKa,SKa,Ska,NOUN,aus,aus,dative_prep_aus,nmod,Wortkombination,NOUN,train
train-s13710,"Der Stil der Band nennt sich ""Skunkrock"", eine Wortkombination aus ""SKa"" und ""pUNK"".",pUNK,pUNK,Punk,NOUN,,,other_dative,conj,SKa,NOUN,train
train-s13711,Für den Werkvertrag ist die Abnahme in BGB geregelt.,BGB,BGB,BGB,PROPN,in,in,dative_prep_in,nmod,geregelt,ADJ,train
train-s13714,Von der Ruine bietet sich eine gute Aussicht über das Donaudurchbruchstal auf Schloss Bronnen.,der Ruine,Ruine,Ruine,NOUN,von,von,dative_prep_von,obl,bietet,VERB,train
train-s13716,Im Alter von 18 Jahren zog er nach Moskau und studierte dort zunächst Rechtswissenschaft an der Lomonossow - Universität.,dem Alter,Alter,Alter,NOUN,in,in,dative_prep_in,obl,zog,VERB,train
train-s13716,Im Alter von 18 Jahren zog er nach Moskau und studierte dort zunächst Rechtswissenschaft an der Lomonossow - Universität.,18 Jahren,Jahren,Jahr,NOUN,von,von,dative_prep_von,nmod,Alter,NOUN,train
train-s13716,Im Alter von 18 Jahren zog er nach Moskau und studierte dort zunächst Rechtswissenschaft an der Lomonossow - Universität.,Moskau,Moskau,Moskau,PROPN,nach,nach,dative_prep_nach,obl,zog,VERB,train
train-s13716,Im Alter von 18 Jahren zog er nach Moskau und studierte dort zunächst Rechtswissenschaft an der Lomonossow - Universität.,der Lomonossow Universität,Lomonossow,Lomonossow,PROPN,an,an,dative_prep_an,obl,studierte,VERB,train
train-s13716,Im Alter von 18 Jahren zog er nach Moskau und studierte dort zunächst Rechtswissenschaft an der Lomonossow - Universität.,Universität,Universität,Universität,NOUN,,,other_dative,flat,Lomonossow,PROPN,train
train-s13719,"Die Nektarschüppchen besitzen eine Länge von 0,9 bis 1,4 Millimetern und sind 1,1 bis 1,6 Millimeter breit.","0,9 Millimetern",Millimetern,Millimeter,NOUN,von,von,dative_prep_von,nmod,Länge,NOUN,train
train-s13721,"So wird Covarrubias von Johannes Althusius, Hugo Grotius und im Strafrecht von Benedikt Carpzov häufig zitiert.",Johannes Althusius,Johannes,Johannes,PROPN,von,von,dative_prep_von,obl:agent,zitiert,VERB,train
train-s13721,"So wird Covarrubias von Johannes Althusius, Hugo Grotius und im Strafrecht von Benedikt Carpzov häufig zitiert.",Althusius,Althusius,Althusius,PROPN,,,other_dative,flat,Johannes,PROPN,train
train-s13721,"So wird Covarrubias von Johannes Althusius, Hugo Grotius und im Strafrecht von Benedikt Carpzov häufig zitiert.",Hugo Grotius,Hugo,Hugo,PROPN,,,other_dative,conj,Johannes,PROPN,train
train-s13721,"So wird Covarrubias von Johannes Althusius, Hugo Grotius und im Strafrecht von Benedikt Carpzov häufig zitiert.",Grotius,Grotius,Grotius,PROPN,,,other_dative,flat,Hugo,PROPN,train
train-s13721,"So wird Covarrubias von Johannes Althusius, Hugo Grotius und im Strafrecht von Benedikt Carpzov häufig zitiert.",dem Strafrecht,Strafrecht,Strafrecht,NOUN,in,in,dative_prep_in,conj,Johannes,PROPN,train
train-s13721,"So wird Covarrubias von Johannes Althusius, Hugo Grotius und im Strafrecht von Benedikt Carpzov häufig zitiert.",Benedikt Carpzov,Benedikt,Benedikt,PROPN,von,von,dative_prep_von,conj,Strafrecht,NOUN,train
train-s13721,"So wird Covarrubias von Johannes Althusius, Hugo Grotius und im Strafrecht von Benedikt Carpzov häufig zitiert.",Carpzov,Carpzov,Carpzov,PROPN,,,other_dative,flat,Benedikt,PROPN,train
train-s13722,1349 findet sich die erste Erwähnung in einer Mainzer Urkunde als eine von vier Glashütten im Spessart.,Mainzer,Mainzer,Mainzer,PROPN,,,other_dative,amod,Urkunde,NOUN,train
train-s13722,1349 findet sich die erste Erwähnung in einer Mainzer Urkunde als eine von vier Glashütten im Spessart.,einer Mainzer Urkunde,Urkunde,Urkunde,NOUN,in,in,dative_prep_in,obl,findet,VERB,train
train-s13722,1349 findet sich die erste Erwähnung in einer Mainzer Urkunde als eine von vier Glashütten im Spessart.,vier Glashütten,Glashütten,Glashütte,NOUN,von,von,dative_prep_von,nmod,eine,DET,train
train-s13722,1349 findet sich die erste Erwähnung in einer Mainzer Urkunde als eine von vier Glashütten im Spessart.,dem Spessart,Spessart,Spessart,PROPN,in,in,dative_prep_in,nmod,Glashütten,NOUN,train
train-s13724,Mit deren Fertigstellung hat sich die Lage jedoch merklich entspannt.,Fertigstellung,Fertigstellung,Fertigstellung,NOUN,mit,mit,dative_prep_mit,obl,entspannt,VERB,train
train-s13725,Meister wurde zum ersten Mal in der Vereinsgeschichte überhaupt Furuset Ishockey.,dem ersten Mal,Mal,Mal,NOUN,zu,zu,dative_prep_zu,nmod,Meister,NOUN,train
train-s13725,Meister wurde zum ersten Mal in der Vereinsgeschichte überhaupt Furuset Ishockey.,der Vereinsgeschichte,Vereinsgeschichte,Vereinsgeschichte,NOUN,in,in,dative_prep_in,nmod,Mal,NOUN,train
train-s13726,"Bei Vocalion nahm Fields zusammen mit Ford Dabneys Band Anfang 1919 einige Titel, wie Johnny 's In Town, auf.",Vocalion,Vocalion,Vocalion,PROPN,bei,bei,dative_prep_bei,obl,nahm,VERB,train
train-s13726,"Bei Vocalion nahm Fields zusammen mit Ford Dabneys Band Anfang 1919 einige Titel, wie Johnny 's In Town, auf.",Band,Band,Band,NOUN,mit,mit,dative_prep_mit,obl,nahm,VERB,train
train-s13726,"Bei Vocalion nahm Fields zusammen mit Ford Dabneys Band Anfang 1919 einige Titel, wie Johnny 's In Town, auf.",Town,Town,Town,PROPN,in,in,dative_prep_in,nmod,'s,PRON,train
train-s13727,Das Wappen der Gemeinde entspricht dem Wappen der Familie Bioncourt aus dem 13.,dem Wappen,Wappen,Wappen,NOUN,,,core_dative_argument,obl:arg,entspricht,VERB,train
train-s13728,Die Eparchie entsandte Seminack für weitere Studien an das Päpstliche Orientalische Institut nach Rom.,Rom,Rom,Rom,PROPN,nach,nach,dative_prep_nach,obl,entsandte,VERB,train
train-s13729,Anlass waren die Feierlichkeiten zum 125 - jährigen Bestehen der Kreishandwerkerschaft Bielefeld.,125 jährigen,jährigen,jährigen,NOUN,,,other_dative,amod,Bestehen,NOUN,train
train-s13729,Anlass waren die Feierlichkeiten zum 125 - jährigen Bestehen der Kreishandwerkerschaft Bielefeld.,dem jährigen Bestehen,Bestehen,Bestehen,NOUN,zu,zu,dative_prep_zu,nmod,Feierlichkeiten,NOUN,train
train-s13730,"Nach 16 Toren 1992 / 93 war er für den Sport - Club allerdings nicht mehr zu halten, zumal er im Mai 1993 auch in der österreichischen Nationalmannschaft gegen Schweden in der WM - Qualifikation '94 zum Einsatz kam.",16 Toren,Toren,Tor,NOUN,nach,nach,dative_prep_nach,obl,halten,VERB,train
train-s13730,"Nach 16 Toren 1992 / 93 war er für den Sport - Club allerdings nicht mehr zu halten, zumal er im Mai 1993 auch in der österreichischen Nationalmannschaft gegen Schweden in der WM - Qualifikation '94 zum Einsatz kam.",dem Mai,Mai,Mai,PROPN,in,in,dative_prep_in,obl,kam,VERB,train
train-s13730,"Nach 16 Toren 1992 / 93 war er für den Sport - Club allerdings nicht mehr zu halten, zumal er im Mai 1993 auch in der österreichischen Nationalmannschaft gegen Schweden in der WM - Qualifikation '94 zum Einsatz kam.",der österreichischen Nationalmannschaft,Nationalmannschaft,Nationalmannschaft,NOUN,in,in,dative_prep_in,obl,kam,VERB,train
train-s13730,"Nach 16 Toren 1992 / 93 war er für den Sport - Club allerdings nicht mehr zu halten, zumal er im Mai 1993 auch in der österreichischen Nationalmannschaft gegen Schweden in der WM - Qualifikation '94 zum Einsatz kam.",der WM Qualifikation,WM,WM,PROPN,in,in,dative_prep_in,obl,kam,VERB,train
train-s13730,"Nach 16 Toren 1992 / 93 war er für den Sport - Club allerdings nicht mehr zu halten, zumal er im Mai 1993 auch in der österreichischen Nationalmannschaft gegen Schweden in der WM - Qualifikation '94 zum Einsatz kam.",Qualifikation,Qualifikation,Qualifikation,NOUN,,,other_dative,flat,WM,PROPN,train
train-s13730,"Nach 16 Toren 1992 / 93 war er für den Sport - Club allerdings nicht mehr zu halten, zumal er im Mai 1993 auch in der österreichischen Nationalmannschaft gegen Schweden in der WM - Qualifikation '94 zum Einsatz kam.",dem Einsatz,Einsatz,Einsatz,NOUN,zu,zu,dative_prep_zu,obl,kam,VERB,train
train-s13731,"1984 spielte er in der Fusion - Band von John Scofield, ab 1988 bei Lew Soloff (Little Wing, 1991).",Fusion,Fusion,Fusion,NOUN,,,other_dative,compound,Band,NOUN,train
train-s13731,"1984 spielte er in der Fusion - Band von John Scofield, ab 1988 bei Lew Soloff (Little Wing, 1991).",der Fusion Band,Band,Band,NOUN,in,in,dative_prep_in,obl,spielte,VERB,train
train-s13731,"1984 spielte er in der Fusion - Band von John Scofield, ab 1988 bei Lew Soloff (Little Wing, 1991).",John Scofield,John,John,PROPN,von,von,dative_prep_von,nmod,Band,NOUN,train
train-s13731,"1984 spielte er in der Fusion - Band von John Scofield, ab 1988 bei Lew Soloff (Little Wing, 1991).",Scofield,Scofield,Scofield,PROPN,,,other_dative,flat,John,PROPN,train
train-s13731,"1984 spielte er in der Fusion - Band von John Scofield, ab 1988 bei Lew Soloff (Little Wing, 1991).",Lew Soloff,Lew,Lew,PROPN,bei,bei,dative_prep_bei,conj,Band,NOUN,train
train-s13731,"1984 spielte er in der Fusion - Band von John Scofield, ab 1988 bei Lew Soloff (Little Wing, 1991).",Soloff,Soloff,Soloff,PROPN,,,other_dative,flat,Lew,PROPN,train
train-s13731,"1984 spielte er in der Fusion - Band von John Scofield, ab 1988 bei Lew Soloff (Little Wing, 1991).",Little Wing,Little,Little,PROPN,,,other_dative,appos,Lew,PROPN,train
train-s13731,"1984 spielte er in der Fusion - Band von John Scofield, ab 1988 bei Lew Soloff (Little Wing, 1991).",Wing,Wing,Wing,PROPN,,,other_dative,flat,Little,PROPN,train
train-s13732,"Daraufhin kehrte er 1862 nach Mosul zurück, zumal ihn auch Patriarch Joseph Audo auf Anordnung des Papstes zurückbeordert hatte.",Mosul,Mosul,Mosul,PROPN,nach,nach,dative_prep_nach,obl,kehrte,VERB,train
train-s13733,Seinen ersten Fernsehauftritt hatte er im Alter von acht Jahren auf der Funkausstellung 1936 in Berlin.,dem Alter,Alter,Alter,NOUN,in,in,dative_prep_in,obl,hatte,VERB,train
train-s13733,Seinen ersten Fernsehauftritt hatte er im Alter von acht Jahren auf der Funkausstellung 1936 in Berlin.,acht Jahren,Jahren,Jahr,NOUN,von,von,dative_prep_von,nmod,Alter,NOUN,train
train-s13733,Seinen ersten Fernsehauftritt hatte er im Alter von acht Jahren auf der Funkausstellung 1936 in Berlin.,der Funkausstellung,Funkausstellung,Funkausstellung,NOUN,auf,auf,dative_prep_auf,obl,hatte,VERB,train
train-s13733,Seinen ersten Fernsehauftritt hatte er im Alter von acht Jahren auf der Funkausstellung 1936 in Berlin.,Berlin,Berlin,Berlin,PROPN,in,in,dative_prep_in,nmod,Funkausstellung,NOUN,train
train-s13735,Die Emissionen liegen im Schnitt 40 % unter denen in anderen Regionen.,dem Schnitt,Schnitt,Schnitt,NOUN,in,in,dative_prep_in,obl,liegen,VERB,train
train-s13735,Die Emissionen liegen im Schnitt 40 % unter denen in anderen Regionen.,denen,denen,der,PRON,unter,unter,dative_prep_unter,obl,liegen,VERB,train
train-s13735,Die Emissionen liegen im Schnitt 40 % unter denen in anderen Regionen.,anderen Regionen,Regionen,Region,NOUN,in,in,dative_prep_in,nmod,denen,PRON,train
train-s13737,"Motorische Erscheinungen sind: verstärkte Muskelspannung, Zuckungen und Krämpfe, mannigfaltige Formen von Zittern, sowie komplizierte Verrenkungsbewegungen.",Zittern,Zittern,Zittern,NOUN,von,von,dative_prep_von,nmod,Formen,NOUN,train
train-s13738,"Pyrolysegase entstehen sehr leicht beim Brand von Einrichtungsgegenständen, seitdem bei deren Produktion viel Kunststoff eingesetzt wird.",dem Brand,Brand,Brand,NOUN,bei,bei,dative_prep_bei,obl,entstehen,VERB,train
train-s13738,"Pyrolysegase entstehen sehr leicht beim Brand von Einrichtungsgegenständen, seitdem bei deren Produktion viel Kunststoff eingesetzt wird.",Einrichtungsgegenständen,Einrichtungsgegenständen,Einrichtungsgegenstand,NOUN,von,von,dative_prep_von,nmod,Brand,NOUN,train
train-s13738,"Pyrolysegase entstehen sehr leicht beim Brand von Einrichtungsgegenständen, seitdem bei deren Produktion viel Kunststoff eingesetzt wird.",Produktion,Produktion,Produktion,NOUN,bei,bei,dative_prep_bei,obl,eingesetzt,VERB,train
train-s13739,Nach einer Militärdienstzeit als Einjährig Freiwilliger 1936 / 37 studierte er Geologie an der Universität Wien und legte am 10.,einer Militärdienstzeit,Militärdienstzeit,Militärdienstzeit,NOUN,nach,nach,dative_prep_nach,obl,studierte,VERB,train
train-s13739,Nach einer Militärdienstzeit als Einjährig Freiwilliger 1936 / 37 studierte er Geologie an der Universität Wien und legte am 10.,der Universität,Universität,Universität,NOUN,an,an,dative_prep_an,obl,studierte,VERB,train
train-s13739,Nach einer Militärdienstzeit als Einjährig Freiwilliger 1936 / 37 studierte er Geologie an der Universität Wien und legte am 10.,Wien,Wien,Wien,PROPN,,,other_dative,appos,Universität,NOUN,train
train-s13742,Er wird in das erweiterte Kader der ersten Mannschaft von Trainer Murat Yakin aufgenommen.,Trainer,Trainer,Trainer,NOUN,von,von,dative_prep_von,obl:agent,aufgenommen,VERB,train
train-s13742,Er wird in das erweiterte Kader der ersten Mannschaft von Trainer Murat Yakin aufgenommen.,Murat Yakin,Murat,Murat,PROPN,,,other_dative,appos,Trainer,NOUN,train
train-s13742,Er wird in das erweiterte Kader der ersten Mannschaft von Trainer Murat Yakin aufgenommen.,Yakin,Yakin,Yakin,PROPN,,,other_dative,flat,Murat,PROPN,train
train-s13743,"Diese legte im Dezember ihre Vorschläge vor, u.A. einen Abzug aller Kampftruppen aus dem Irak bis 2008.",dem Dezember,Dezember,Dezember,PROPN,in,in,dative_prep_in,obl,legte,VERB,train
train-s13743,"Diese legte im Dezember ihre Vorschläge vor, u.A. einen Abzug aller Kampftruppen aus dem Irak bis 2008.",dem Irak,Irak,Irak,PROPN,aus,aus,dative_prep_aus,nmod,Abzug,NOUN,train
train-s13744,Tarata ist Sitz der Verwaltung der Provinz Esteban Arce und liegt im Municipio Tarata auf der 490 km² großen fruchtbaren Hochebene des Valle Alto.,dem Municipio,Municipio,Municipio,PROPN,in,in,dative_prep_in,obl,liegt,VERB,train
train-s13744,Tarata ist Sitz der Verwaltung der Provinz Esteban Arce und liegt im Municipio Tarata auf der 490 km² großen fruchtbaren Hochebene des Valle Alto.,Tarata,Tarata,Tarata,PROPN,,,other_dative,appos,Municipio,PROPN,train
